,0,1,2,3,4
401,0.16265635,0.15827177,0.5111436,0.096692346,0.07123585
402,0.09233256,0.16905828,0.54643244,0.12344573,0.068731
403,0.059923943,0.2774475,0.5187845,0.14379254,5.1521765e-05
404,1.4043349e-07,0.32734394,0.5936826,0.0788658,0.00010753823
405,7.755245e-08,0.30717227,0.58398694,0.108566545,0.00027419257
406,0.01363778,0.34963024,0.5582971,0.07808857,0.0003462148
407,8.07594e-09,0.31540316,0.58393466,0.086021945,0.014640258
408,0.014251741,0.27128214,0.5982915,0.068678476,0.0474961
409,0.015375398,0.39712974,0.56158215,0.019388521,0.0065243263
410,0.016298287,0.36877257,0.6052084,0.009651809,6.897446e-05
411,4.043329e-08,0.4110801,0.57236236,0.004885178,0.011672283
412,6.8033787e-09,0.43642628,0.56332916,1.1848889e-08,0.0002445697
413,6.8993753e-09,0.40979013,0.5588898,0.011511457,0.01980865
414,6.940914e-09,0.38892046,0.54982156,0.044490222,0.01676784
415,6.987329e-09,0.42488137,0.5485836,0.004806748,0.021728275
416,7.4341764e-09,0.45320386,0.51897526,0.010201576,0.017619316
417,6.9296786e-09,0.5095344,0.4271851,0.009932678,0.053347867
418,8.771239e-07,0.4926544,0.38287827,0.03568539,0.08878108
419,0.07157178,0.52588266,0.2889237,0.020890022,0.092731774
420,0.15711264,0.51283485,0.2512257,0.020806607,0.05802025
421,0.21556994,0.521908,0.19835456,0.055625696,0.00854186
422,0.37380922,0.51191485,0.08313718,0.031137412,1.4590371e-06
423,0.51422113,0.38342687,0.032293025,0.039042242,0.03101669
424,0.5931065,0.36901128,2.6169846e-06,0.037877068,2.5606419e-06
425,0.5646384,0.32337984,0.059377536,0.049852904,0.0027513253
426,0.4877364,0.45484748,0.017843444,0.0395577,1.4917415e-05
427,0.4428444,0.49198985,0.015574442,0.048014577,0.0015766998
428,0.3420488,0.490025,0.047732126,0.09478411,0.025409907
429,0.17100184,0.50391525,0.13248646,0.16242762,0.030168911
430,0.16515931,0.40512446,0.039340913,0.38950554,0.00086984894
431,0.09885996,0.38614723,0.052948423,0.42571416,0.03633032
432,0.084195875,0.25380751,0.03193742,0.5233778,0.10668142
433,0.13886406,0.2621899,0.022663938,0.43374276,0.1425393
434,0.22317183,0.19696383,0.04624558,0.2865058,0.24711291
435,0.3017018,0.18146655,0.040617976,0.2678262,0.20838751
436,0.38244087,0.13301869,0.10727766,0.1823426,0.19492018
437,0.5035614,0.08403594,0.1022484,0.075257115,0.23489717
438,0.46649325,0.04970312,0.19265582,0.10933655,0.1818113
439,0.4994099,1.6127722e-05,0.2419421,0.07654446,0.18208732
440,0.21239607,0.17764847,0.45427242,0.05131836,0.10436465
441,0.12576674,0.33905712,0.37557858,0.11200237,0.047595207
442,0.09240889,0.1833722,0.53947365,0.13876462,0.04598064
443,0.04252025,0.24635494,0.55536854,0.14150928,0.014246939
444,0.019102627,0.20111164,0.555165,0.22108348,0.003537275
445,0.01414132,0.24173558,0.5846907,0.1590062,0.0004262312
446,8.975387e-08,0.24772009,0.5837437,0.16849779,3.8295173e-05
447,4.159941e-08,0.27101898,0.5628043,0.1471633,0.019013483
448,8.914097e-09,0.2839199,0.58238226,0.09301321,0.0406846
449,7.8763485e-09,0.35992822,0.5852116,0.05475846,0.00010171954
450,4.556652e-08,0.29470298,0.59328896,0.111902766,0.00010525069
451,7.35135e-09,0.36195353,0.57908535,0.037311006,0.021650175
452,7.733745e-09,0.3844661,0.5726393,0.038687337,0.004207331
453,5.8780774e-08,0.34156275,0.5864111,0.019280283,0.05274577
454,7.4077233e-09,0.3592592,0.56201977,0.029421585,0.049299538
455,1.0934217e-07,0.3853717,0.52996635,0.029746255,0.05491561
456,6.9868187e-09,0.44381317,0.51057744,1.6221092e-08,0.045609362
457,6.945305e-09,0.50801593,0.45819533,1.535434e-08,0.033788703
458,0.01856153,0.4992387,0.4488938,1.26074795e-08,0.033305988
459,0.018079665,0.5239127,0.36927977,0.038843747,0.04988407
460,0.09273381,0.5321411,0.2508128,0.03807292,0.0862394
461,0.29077816,0.5090137,0.14909014,0.029232383,0.021885604
462,0.4822147,0.489346,0.0025983017,0.023071855,0.0027691938
463,0.49061713,0.4724451,0.0057142815,0.031219695,3.8648477e-06
464,0.59598774,0.36171848,7.90875e-07,0.02912673,0.013166288
465,0.5790339,0.3700856,7.886986e-07,0.028921941,0.021957647
466,0.52750987,0.37889642,4.48787e-05,0.051560257,0.041988578
467,0.47659338,0.3936699,0.020468036,0.08922224,0.020046495
468,0.40436104,0.44460785,0.030848583,0.09476201,0.025420496
469,0.3130125,0.38670787,1.8423384e-06,0.26556927,0.034708444
470,0.23072344,0.45461944,1.8997953e-05,0.29457083,0.020067342
471,0.15644707,0.41996428,2.056812e-05,0.35998538,0.06358271
472,0.1389514,0.24810243,0.007804444,0.46350756,0.14163414
473,0.20709145,0.16493963,2.767602e-06,0.43434185,0.19362439
474,0.23134695,0.09234275,0.05655799,0.32781228,0.29194
475,0.31750664,0.19342747,0.02220532,0.19162787,0.27523267
476,0.36634544,0.17691082,0.023963764,0.1793831,0.2533968
477,0.47525957,7.865883e-06,0.08456748,0.12935364,0.3108115
478,0.54992205,0.056092598,0.08928712,0.108449414,0.19624878
479,0.5831043,0.03623544,0.04507695,0.09699508,0.2385882
480,0.20496751,0.13839205,0.39575368,0.08583878,0.175048
481,0.1809145,0.21583876,0.42540368,0.10252722,0.07531577
482,0.09992886,0.31277674,0.36081442,0.18623346,0.04024646
483,0.03449241,0.24132536,0.41414806,0.23656248,0.07347169
484,0.047816917,0.14094244,0.58313584,0.22026879,0.007836038
485,0.04071674,0.14603162,0.5724865,0.24074934,1.5756787e-05
486,8.698816e-08,0.08918606,0.6030559,0.28144562,0.02631232
487,0.034986872,0.24837783,0.53123516,0.18538298,1.717897e-05
488,8.519694e-09,0.23332912,0.5794467,0.1586479,0.028576337
489,8.797085e-09,0.2450584,0.59726346,0.13534252,0.022335608
490,6.611528e-08,0.34145048,0.56832844,0.08486624,0.005354798
491,8.587863e-09,0.24396437,0.58354133,0.093106814,0.07938747
492,0.018978728,0.26512542,0.5902527,0.03253027,0.09311293
493,7.9319165e-09,0.3959041,0.5659368,0.037709024,0.00045007802
494,1.6165328e-07,0.36155394,0.5498754,0.013016206,0.07555425
495,7.2961712e-09,0.39352143,0.5094942,0.012676888,0.0843074
496,3.1154943e-07,0.43914616,0.4507611,0.025657691,0.08443473
497,8.189453e-06,0.4804898,0.48396897,0.005219309,0.030313687
498,6.562097e-09,0.49965838,0.4373642,0.011464943,0.051512513
499,0.059670217,0.50856006,0.36517242,0.02766067,0.03893662
500,0.13165769,0.5307074,0.17406978,0.05677209,0.10679307
501,0.23692758,0.51367736,0.20468192,0.014009516,0.030703614
502,0.54825944,0.37233144,0.015822131,0.060277622,0.0033092753
503,0.5703507,0.37377703,0.00058835873,0.011723678,0.043560196
504,0.62171316,0.36747667,4.7537387e-07,0.010780264,2.9414705e-05
505,0.67953557,0.26856482,5.1354925e-07,0.04494495,0.0069541847
506,0.51493627,0.43369085,6.1516994e-07,0.051371597,6.8984394e-07
507,0.5826938,0.31875926,5.348427e-07,0.07453402,0.024012363
508,0.45845872,0.3900462,8.732596e-07,0.15149122,2.9308362e-06
509,0.32840055,0.4051719,0.020984136,0.21123086,0.034212604
510,0.2805335,0.37920293,9.51017e-06,0.29855648,0.041697606
511,0.20146869,0.32404846,3.5389014e-06,0.41939616,0.055083137
512,0.2247097,0.28413293,1.0103438e-05,0.3360381,0.1551091
513,0.24275921,0.16171867,7.716323e-06,0.4196507,0.17586361
514,0.33345783,0.15463206,1.0650051e-05,0.28211036,0.22978912
515,0.4730109,0.031564977,5.191764e-05,0.2157368,0.2796354
516,0.4796729,0.11228034,0.017572127,0.14300193,0.24747266
517,0.45694366,0.0506707,0.04686331,0.13527575,0.3102466
518,0.579797,1.0469614e-06,3.601564e-06,0.1415925,0.27860582
519,0.4975212,1.5280213e-05,0.05217933,0.16189952,0.2883847
520,0.18522179,0.12539668,0.33707616,0.044711787,0.3075936
521,0.13232033,0.1615034,0.49619678,0.11869439,0.09128509
522,0.1583701,0.1501362,0.40469694,0.16392182,0.12287494
523,0.04028414,0.122108206,0.50199103,0.2398626,0.095754005
524,0.029430756,0.10565439,0.4084762,0.3418918,0.11454687
525,0.046891615,0.12715752,0.35910112,0.3201652,0.1466846
526,0.01812308,0.07350436,0.41902012,0.35875958,0.13059284
527,0.019112378,0.13637681,0.40490198,0.3551959,0.08441287
528,0.023310773,0.16227572,0.48070574,0.24297236,0.09073539
529,0.043525744,0.14766604,0.53133374,0.19948043,0.077994056
530,0.01754125,0.1984001,0.53800654,0.13391928,0.11213279
531,0.028734157,0.21487862,0.5573505,0.099917755,0.09911892
532,0.029418707,0.23681147,0.5561601,0.060094446,0.117515214
533,7.7313196e-08,0.30823544,0.5212816,0.032257475,0.13822538
534,7.612432e-09,0.30308402,0.5481868,0.022696143,0.12603302
535,1.3421808e-07,0.38062695,0.53060645,0.005750654,0.083015814
536,1.7628195e-06,0.32832995,0.5202663,0.01916505,0.13223696
537,0.00930678,0.46177623,0.4759204,0.014837377,0.038159285
538,1.283254e-07,0.49422544,0.43594435,0.01671272,0.05311741
539,0.10057636,0.43299398,0.43123016,0.010226599,0.024972908
540,0.11828097,0.52922845,0.28625965,0.044581972,0.021648904
541,0.30128688,0.46217972,0.18755963,0.048188616,0.0007851521
542,0.46516973,0.44180757,0.06529556,0.027716478,1.0635086e-05
543,0.5572545,0.39574468,1.9115378e-06,0.046995267,3.676051e-06
544,0.54432416,0.43885475,6.929434e-06,0.016813295,7.478258e-07
545,0.60889524,0.3275171,0.022447417,0.029686302,0.01145396
546,0.539431,0.36561912,0.021430697,0.04914273,0.024376545
547,0.53723884,0.34993795,5.994565e-05,0.071175486,0.041587792
548,0.47381756,0.3553224,6.9325375e-07,0.14264219,0.02821715
549,0.43432117,0.31868047,9.271129e-06,0.18325293,0.06373624
550,0.34484738,0.29866177,1.4381642e-06,0.34856173,0.007927623
551,0.26930302,0.25831357,1.1361899e-06,0.3306659,0.14171633
552,0.30822438,0.20457967,6.946351e-07,0.36030644,0.12688886
553,0.45003247,0.103421405,4.974036e-07,0.28374374,0.16280192
554,0.47358352,0.08330234,2.747231e-06,0.19139782,0.25171354
555,0.4619218,0.056057565,6.730409e-06,0.11133348,0.37068042
556,0.4884834,0.048329733,8.76684e-07,0.13605534,0.32713062
557,0.5452213,0.030997727,1.0946819e-06,0.11989864,0.30388123
558,0.43269244,0.051474713,0.019005539,0.1402073,0.35661995
559,0.5179715,1.4049848e-05,0.03293731,0.1669137,0.28216344
560,0.06939341,0.111629486,0.5418221,0.06622818,0.21092685
561,0.14655079,0.084016606,0.39885405,0.117905535,0.25267306
562,0.09070526,0.10454339,0.37481153,0.1698521,0.26008773
563,0.05015868,0.040424407,0.51511943,0.18330835,0.2109891
564,0.06572836,7.227985e-05,0.43029764,0.37065035,0.13325141
565,0.025535217,0.02125174,0.3153858,0.48254883,0.15527847
566,0.052942317,0.081232205,0.20393237,0.47343358,0.18845953
567,0.016266251,0.020285934,0.265425,0.42843422,0.26958856
568,0.024325792,0.07627709,0.40186045,0.285243,0.21229362
569,0.03495288,0.06605693,0.38379848,0.32397664,0.19121501
570,0.07061858,0.082272656,0.38213974,0.21330772,0.25166127
571,0.027118407,0.14741564,0.5215154,0.12781823,0.17613228
572,0.0002058339,0.095181815,0.5003964,0.08594936,0.31826663
573,5.0975533e-08,0.17804316,0.55948186,0.05509345,0.2073815
574,6.967477e-09,0.18338086,0.4881627,0.022580517,0.30587593
575,0.0075436807,0.2720863,0.509026,0.026232105,0.18511194
576,3.0592793e-07,0.29814306,0.5189489,0.022493558,0.16041416
577,7.1755646e-09,0.28741637,0.4722242,0.057847086,0.18251231
578,6.650104e-09,0.4642104,0.48239172,0.041575197,0.0118226735
579,0.036644056,0.4921382,0.40322372,0.036133036,0.031860996
580,0.033966005,0.488115,0.40266427,1.41089656e-08,0.07525466
581,0.16536795,0.48547634,0.28270835,0.033823173,0.032624185
582,0.4031829,0.42740884,0.14447148,0.023571163,0.0013655984
583,0.5209253,0.31656438,0.06373672,0.056389652,0.04238398
584,0.5438241,0.34326676,0.08596221,0.02236445,0.0045824554
585,0.5265864,0.33083355,0.041116178,0.04980637,0.051657464
586,0.5254743,0.38885418,0.009631365,0.03908972,0.036950417
587,0.49226564,0.3397674,0.016419394,0.12980047,0.02174707
588,0.4802279,0.27581823,0.035400163,0.12218,0.08637367
589,0.49996778,0.27714175,2.2731097e-06,0.17294219,0.049945995
590,0.34844407,0.30552396,0.00060820323,0.2270966,0.118327215
591,0.33382398,0.25507075,1.1958188e-06,0.2911106,0.11999348
592,0.4180504,0.12731178,6.975101e-07,0.28923714,0.1654
593,0.44724965,0.1947671,7.986174e-07,0.2010587,0.15692376
594,0.517281,0.09938997,1.7165279e-06,0.08955341,0.29377386
595,0.50607675,0.07175848,2.2294707e-06,0.112865396,0.30929708
596,0.48307693,0.09469937,9.357791e-06,0.068608895,0.35360545
597,0.5147861,0.024498152,1.2454951e-06,0.08971943,0.37099501
598,0.5352501,0.042622045,7.544716e-06,0.124377914,0.29774234
599,0.46720526,0.060945507,0.023377225,0.18285751,0.26561445
600,0.08723276,0.14027482,0.5154483,0.035174407,0.22186972
601,0.041445196,0.14932303,0.509003,0.083030835,0.21719797
602,0.10522597,0.08205078,0.32664263,0.14250925,0.34357134
603,0.082536064,0.16945826,0.24348676,0.23594974,0.26856917
604,0.06560667,4.5473247e-05,0.16828518,0.30130506,0.46475762
605,0.046496116,2.1812006e-05,0.17039904,0.5398849,0.24319813
606,0.028057633,0.00013261169,0.20651078,0.5781486,0.18715039
607,0.113466725,1.1182772e-05,0.2991094,0.3867203,0.20069247
608,0.055957504,0.052421264,0.1379211,0.48452255,0.26917756
609,0.045860294,0.00012914768,0.23817968,0.38567755,0.33015335
610,0.099912085,0.00018297219,0.26336938,0.27637357,0.360162
611,0.05391979,0.0011391263,0.38499272,0.17259152,0.38735685
612,6.110591e-08,0.12830436,0.41755578,0.08437067,0.36976922
613,7.742205e-09,0.13698149,0.47227198,0.052493192,0.33825335
614,6.801437e-09,0.18762913,0.45790827,0.01790363,0.33655894
615,9.547908e-06,0.103660636,0.4827776,0.040108785,0.37344345
616,7.5845e-09,0.20974368,0.52049893,0.036440745,0.23331659
617,6.5041506e-09,0.29004675,0.48128468,0.026810093,0.20185846
618,2.83479e-07,0.41111657,0.489526,0.031274933,0.06808224
619,0.036673464,0.35714707,0.5035612,0.03212057,0.07049772
620,0.07065616,0.46012926,0.39901426,0.044744674,0.025455615
621,0.2083128,0.47996625,0.2848714,0.026819846,2.9707046e-05
622,0.38014695,0.3329074,0.22242458,0.044974525,0.019546539
623,0.35183898,0.38703164,0.17075978,0.041291863,0.04907774
624,0.50500786,0.31874973,0.12406271,0.033531815,0.018647855
625,0.49266216,0.36293,0.097658165,0.029351458,0.017398208
626,0.35284442,0.3756712,0.115189224,0.052699406,0.10359573
627,0.46128136,0.32217044,0.044674877,0.10128092,0.07059232
628,0.34931135,0.38776636,0.004886478,0.1532517,0.104784146
629,0.38490415,0.22291629,2.6427442e-06,0.26223466,0.12994233
630,0.48042908,0.1637425,4.4391672e-06,0.22261994,0.133204
631,0.39283192,0.20518634,0.011448318,0.16879602,0.22173737
632,0.48230553,0.13919185,8.456403e-07,0.18038535,0.1981164
633,0.56128967,0.042319044,6.627525e-07,0.10797038,0.28842026
634,0.49054033,0.09058566,1.021414e-06,0.116816,0.30205697
635,0.51133907,0.08156949,8.87522e-07,0.11069552,0.29639494
636,0.48476514,0.09579173,3.2960595e-06,0.06419276,0.35524714
637,0.52890724,8.675093e-06,7.323218e-07,0.10412414,0.36695918
638,0.50076115,0.048839703,9.283515e-07,0.15638512,0.29401308
639,0.4844673,0.06880884,1.2899573e-06,0.23282799,0.21389458
640,0.065623246,0.10513259,0.48823848,0.057483364,0.28352225
641,0.057036992,0.12948793,0.45416605,0.06626062,0.2930484
642,0.048508372,0.07585385,0.3549585,0.09657684,0.42410243
643,0.04191313,0.020835351,0.19310185,0.2719532,0.4721964
644,0.10782113,0.00012861477,0.093785636,0.34571806,0.45254657
645,0.040816814,0.0010936537,0.15223019,0.39996454,0.40589482
646,0.0913348,0.00015786142,0.17098066,0.37078097,0.36674565
647,0.11255041,1.2628076e-05,0.08395134,0.45318466,0.350301
648,0.06800034,0.000118909986,0.1660703,0.33483016,0.43098027
649,0.08520074,7.0503054e-05,0.16256063,0.36306247,0.3891057
650,0.108896755,0.000105697836,0.2844524,0.21145079,0.3950943
651,0.13219137,0.00387382,0.24277599,0.13437584,0.48678297
652,0.04097053,0.08865596,0.24976331,0.10093285,0.5196773
653,0.01934508,0.15152231,0.3020723,0.09736662,0.42969373
654,0.02233899,0.12291945,0.3711369,0.02048485,0.46311975
655,0.01813459,0.18081719,0.51174986,0.044889677,0.24440871
656,0.02400957,0.2668433,0.4942684,0.004211135,0.21066755
657,0.0066255587,0.28248203,0.49499688,0.010829613,0.20506601
658,7.3633766e-09,0.33223218,0.5248633,0.040923562,0.10198106
659,3.6181613e-05,0.41207635,0.4984779,0.021948723,0.067460775
660,0.021928435,0.37578553,0.49051455,0.031338714,0.08043278
661,0.12206338,0.37311822,0.493771,0.011016461,3.083284e-05
662,0.20588364,0.33231324,0.44679055,0.014911394,0.000101221165
663,0.19041747,0.3529876,0.39360327,0.032359615,0.030632073
664,0.3831913,0.20929225,0.34475356,0.025519123,0.037243783
665,0.39550495,0.29804295,0.17693433,0.07825877,0.051258992
666,0.2504793,0.41393206,0.15155701,0.13838312,0.045648467
667,0.34083048,0.23311049,0.14114626,0.11040271,0.17451008
668,0.32217443,0.27505374,0.09427717,0.13750964,0.170985
669,0.3610943,0.2785413,3.8139758e-06,0.13236383,0.22799675
670,0.3898533,0.17436777,2.523857e-06,0.1601425,0.2756339
671,0.41324732,0.18712094,4.4905833e-06,0.12894651,0.27068076
672,0.4015317,0.19707471,3.0498171e-05,0.106634885,0.2947282
673,0.48506463,0.08897746,3.222284e-06,0.066481754,0.3594729
674,0.5425105,0.059648003,1.3204502e-06,0.047563095,0.35027716
675,0.5255969,0.0005528741,7.86344e-07,0.10492445,0.36892495
676,0.53337514,0.1106951,1.2243006e-06,0.07756695,0.2783616
677,0.4862584,0.051332302,1.6886063e-06,0.08255689,0.37985078
678,0.45556566,0.061888423,1.3096188e-06,0.16366495,0.31887966
679,0.29041332,0.08270263,0.032790437,0.27589798,0.3181956
680,0.033492513,0.12806472,0.48724037,0.043263204,0.30793917
681,0.09306931,0.090923965,0.3359596,0.077758744,0.40228835
682,0.08996662,0.08077033,0.21513262,0.07299829,0.5411322
683,0.032300092,0.06341664,0.062334545,0.27056146,0.5713873
684,0.056237508,0.0007080728,0.17333697,0.21917118,0.5505462
685,0.032708738,0.00069093186,0.071940415,0.33539546,0.5592645
686,0.07369315,0.04256512,0.12404575,0.23810597,0.52159
687,0.103166014,5.4375836e-05,0.08469266,0.33124986,0.48083708
688,0.19276609,3.9393824e-05,0.06761483,0.2211154,0.5184643
689,0.07796496,4.6023084e-05,0.14710394,0.27058598,0.50429916
690,0.07060149,0.01982484,0.13670829,0.20750546,0.56536
691,0.08931299,0.14194417,0.14059475,0.09160886,0.5365392
692,0.0723899,0.116817266,0.20636141,0.0922736,0.51215786
693,0.02070955,0.11429618,0.30957603,0.060605828,0.4948124
694,8.6846666e-07,0.16426697,0.40357977,0.032503,0.39964938
695,6.542936e-05,0.12762246,0.47554535,0.0817016,0.3150652
696,6.5881722e-09,0.33164236,0.45114073,0.024761073,0.19245587
697,0.010706899,0.14320005,0.52432066,0.03399164,0.2877807
698,7.4152657e-09,0.32398304,0.5412427,0.06474176,0.0700325
699,0.061225016,0.36291122,0.5111308,0.017984055,0.046748932
700,0.024612771,0.3792614,0.52636474,0.03598955,0.033771448
701,0.047310315,0.38056725,0.51599574,0.016969293,0.039157357
702,0.13219303,0.30018395,0.5382067,0.006605584,0.02281075
703,0.13192764,0.29791453,0.5182935,0.017186563,0.03467775
704,0.103095606,0.320999,0.5061669,0.0050941007,0.06464438
705,0.19540459,0.1949286,0.41844222,0.051003374,0.14022122
706,0.3279955,0.18638052,0.26662904,0.06747109,0.1515239
707,0.2800177,0.18420652,0.112917624,0.05970757,0.3631506
708,0.25579807,0.1273462,0.06273701,0.13770135,0.41641742
709,0.3701132,0.21466441,0.019724468,0.082609825,0.31288806
710,0.29426184,0.12464846,9.371888e-05,0.10725604,0.4737399
711,0.48306313,0.017194245,2.4066e-06,0.08206943,0.41767076
712,0.31974456,0.1436374,0.00072615844,0.09837231,0.43751952
713,0.44137833,0.08647957,3.7402986e-06,0.06989837,0.40224
714,0.46644723,0.13256498,6.925883e-06,0.04344367,0.3575372
715,0.46021247,0.06416937,0.010003918,0.061162855,0.40445143
716,0.5103327,0.067170106,0.010881442,0.042718504,0.36889723
717,0.48144552,0.031547826,0.017388979,0.092104845,0.37751287
718,0.3124275,0.0935591,1.2810393e-05,0.19370636,0.40029418
719,0.31985128,0.04552086,1.1255087e-06,0.3767208,0.25790593
720,0.06947676,0.119650126,0.38483062,0.0768534,0.3491891
721,0.07628926,0.14183053,0.24604261,0.044834338,0.4910033
722,0.08820228,0.059867978,0.1547396,0.13911812,0.55807203
723,0.041126408,0.08396288,0.13056844,0.20159407,0.5427482
724,0.10912795,0.030444674,0.08180182,0.19234018,0.58628535
725,0.043582506,0.0525273,0.06780439,0.26171064,0.5743752
726,0.11120699,0.0032137702,0.04281454,0.27402663,0.56873816
727,0.13163646,2.4250003e-05,0.018151058,0.34025303,0.5099352
728,0.092036635,0.0023417783,0.08816827,0.25624418,0.56120914
729,0.17467341,0.003876891,0.14817403,0.14353436,0.5297412
730,0.18188854,0.0005970232,0.07936559,0.16925046,0.5688984
731,0.15877016,0.011247594,0.0954978,0.20086415,0.5336203
732,0.073438734,0.101917356,0.2184174,0.100622065,0.50560445
733,0.09034727,0.085269414,0.27220234,0.13274308,0.4194379
734,0.032812543,0.22060786,0.27082366,0.09777403,0.37798187
735,0.01861192,0.17393745,0.34332886,0.040234793,0.42388695
736,7.531281e-09,0.23065779,0.4135815,0.093368284,0.26239246
737,7.2151582e-09,0.20822021,0.51659715,0.053779803,0.22140282
738,0.022516822,0.36622167,0.45431215,0.017866176,0.13908315
739,0.030785732,0.40252787,0.45562077,0.032118257,0.07894738
740,0.022825353,0.41525242,0.51192504,0.013917053,0.036080156
741,0.084561154,0.3820586,0.49204358,0.020856626,0.020480111
742,0.08138885,0.34569412,0.5268147,0.005550923,0.04055142
743,0.03462704,0.2786741,0.5402833,0.008361682,0.13805394
744,0.058165725,0.28662416,0.54079103,0.020013943,0.09440504
745,0.06332665,0.19491184,0.53294647,0.036398795,0.1724163
746,0.12035181,0.098931074,0.46732777,0.04741462,0.26597473
747,0.073801614,0.15782222,0.2258971,0.06481048,0.47766867
748,0.15109344,0.21909447,0.094754726,0.05253572,0.48252162
749,0.18976961,0.16528916,0.039759133,0.08247695,0.52270514
750,0.24876347,0.15645993,0.003378069,0.07811537,0.5132832
751,0.27050993,0.16881804,0.0093815485,0.05238854,0.4989019
752,0.43146637,0.10863209,3.047698e-05,0.043930847,0.41594025
753,0.41966772,0.051336113,5.8181727e-06,0.084118076,0.44487226
754,0.44839558,0.08958453,1.812518e-05,0.022879384,0.43912244
755,0.5268726,0.07882697,5.0361464e-06,0.05425558,0.34003988
756,0.405157,0.0981852,0.00011930444,0.112672724,0.38386583
757,0.50394964,0.09473215,1.5287367e-06,0.09442281,0.30689386
758,0.26819304,0.12554799,0.021634378,0.17689922,0.4077253
759,0.24009062,0.09020801,0.047706466,0.32826096,0.293734
760,0.06153552,0.15921642,0.24393712,0.044416536,0.49089444
761,0.02136184,0.19742091,0.19818512,0.054761052,0.5282711
762,0.119270705,0.14178506,0.09764332,0.17142296,0.46987796
763,0.06950192,0.115315996,0.06283983,0.19332704,0.5590153
764,0.087964326,0.09076593,7.701362e-05,0.2510646,0.57012814
765,0.079327635,0.08120772,0.0071628666,0.24143939,0.59086233
766,0.08392967,0.05362328,0.03459978,0.29893613,0.52891105
767,0.09975665,0.08324562,0.017592518,0.21504022,0.584365
768,0.1379489,0.050375693,0.073253945,0.16440581,0.5740156
769,0.16605954,0.00055298035,0.06947945,0.21626028,0.54764783
770,0.24350643,0.041135762,0.03434224,0.15035208,0.5306635
771,0.16976738,0.11173105,0.0966034,0.0893342,0.532564
772,0.07322594,0.0609056,0.19205925,0.1557913,0.51801795
773,0.1525762,0.15975228,0.19580804,0.13308741,0.35877603
774,0.018362693,0.2589997,0.34990135,0.094888344,0.27784795
775,0.03816665,0.34596974,0.34529388,0.10358997,0.16697975
776,0.008832292,0.31314036,0.42551592,0.087007225,0.16550416
777,0.04546575,0.29659614,0.49587026,0.03646635,0.12560146
778,0.02267362,0.33593333,0.48933873,0.03596971,0.11608463
779,0.03822883,0.32652655,0.49940115,0.013477921,0.12236555
780,0.0073257433,0.32572624,0.5312423,0.012287619,0.12341809
781,0.054949787,0.32384682,0.52262807,0.018623296,0.07995204
782,6.9171606e-09,0.39965817,0.5486131,0.0056458293,0.046082847
783,0.034668922,0.32843345,0.54413813,0.021531437,0.071227975
784,0.045240983,0.27275738,0.5585621,0.013943968,0.10949551
785,0.04998712,0.1605674,0.5222792,0.028773662,0.23839265
786,0.058628187,0.13158363,0.32222044,0.047975816,0.43959197
787,0.03738395,0.16060252,0.1779605,0.07041606,0.5536369
788,0.09026431,0.24374565,0.11156252,0.040505897,0.5139216
789,0.16530925,0.20744343,0.06291799,0.051383767,0.51294553
790,0.110793255,0.19275425,0.11151591,0.066604175,0.5183324
791,0.23098156,0.1858497,0.03940983,0.045506712,0.49825224
792,0.3031595,0.17219931,0.0004685466,0.04070342,0.4834692
793,0.46556965,0.1290196,0.01121697,0.025490953,0.3687029
794,0.45512465,0.051487245,0.014523927,0.036263864,0.44260028
795,0.4250031,0.08794261,1.4977119e-05,0.06830081,0.41873842
796,0.4860796,0.049168874,1.290895e-06,0.15767634,0.30707395
797,0.42098808,0.109273344,2.3690432e-06,0.17386678,0.2958694
798,0.21647388,0.18286198,2.7086167e-05,0.30398357,0.29665348
